speaker,transcript
Joey Tribbiani,Whom. That's right.
Joey Tribbiani,Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.
Joey Tribbiani,Yeah! Ask them if they brought their friends any souvenirs!
Joey Tribbiani,"Hey, hang up! You get food poisoning just talkin' to that place."
Joey Tribbiani,All right! I'll have a sandwich!
Joey Tribbiani,Oh I think we do.
Joey Tribbiani,"Y'know what? Don't worry about it, you still got me and Phoebe."
Joey Tribbiani,Personal thing? What personal thing? I don't know.
Joey Tribbiani,Yeah I knew what you were talkin' about.
Joey Tribbiani,Hey.
Joey Tribbiani,"Sure. What? About uh, you showering with your mom?"
Joey Tribbiani,"Whoa, for like months?"
Joey Tribbiani,Six months? Whoa that's rough.
Joey Tribbiani,The sky's blue Ross and I had sex yesterday!
Joey Tribbiani,"Okay. Okay. Umm...Ooh! Oh-oh, I got something. It's this story I came up with, very romantic. I swear any woman that hears it; they're like putty."
Joey Tribbiani,"Okay. Now you're gonna want to have sex with me when you hear it, but you have to remember it is just the story."
Joey Tribbiani,"Okay. Years ago, when I was backpacking across Western Europe..."
Joey Tribbiani,Have a nice six more months Ross!
Joey Tribbiani,"I was just outside Barcelona hiking in the foothills of Mount Tibidabo. I was at the end of this path and I came to a clearing and there was a lake, very secluded. And there were tall trees all around. It was dead silent. Gorgeous. And across the lake I saw...a beautiful woman...bathing herself...but she was crying..."
Joey Tribbiani,Whoa! What are you doing here? How did your date go?
Joey Tribbiani,"Hey! Look, if it didn't work it's because you didn't tell it right! Show me how you did it."
Joey Tribbiani,How long since you've seen a girl naked?
Joey Tribbiani,I'm not feeling it.
Joey Tribbiani,No! No! No Ross! I'm not hot! Are you hot?
Joey Tribbiani,"Well you're not selling the story! It's like; it's like you don't believe it! Look, I gotta go. I got a date, but try this. Do what I do when I'm preparing for an audition. Okay? I'll set you up with my video camera and you can record yourself and-and see what you're doing wrong."
Joey Tribbiani,"All right now... All right, you're all set up. You're good to go. Just hit record. All right?"
Joey Tribbiani,Good luck.
Joey Tribbiani,Yeah?
Joey Tribbiani,That means a lot to me man.
Joey Tribbiani,Y'know what? This is not fair to her. Let's just forget the tape!
Joey Tribbiani,You're right.
Joey Tribbiani,Loud and clear!
Joey Tribbiani,"Y'know, if they knew what they were doing they probably didn't give you real names either."
Joey Tribbiani,"Oh yeah? Hi, Ken Adams, nice to meet you."
Joey Tribbiani,"Uh no Rach, he's gone. But listen, he told us what happened and it does, it sounds like an honest mistake."
Joey Tribbiani,Are we watchin' the tape or not?!
Joey Tribbiani,I'm so happy!
Joey Tribbiani,How do you know about that story?!
Joey Tribbiani,Some guy!!
Joey Tribbiani,Ken Adams!!
Joey Tribbiani,"Okay, let me just get changed and we can go to dinner."
Joey Tribbiani,"I'm not telling, you'll have to see it on TV!"
Joey Tribbiani,"No, couldn't care less."
Joey Tribbiani,Hey you too!
Joey Tribbiani,What? You weren't in it.
Joey Tribbiani,"Oh sorry. Uh-uh, Kash?"
Joey Tribbiani,"This is my friend Rachel. Rachel, Kash, Kash, Rachel."
Joey Tribbiani,Here we go! Here we go!
Joey Tribbiani,Hey!
Joey Tribbiani,"Oh you know uh Kash, really liked you the other day. He said he thought you were charming."
Joey Tribbiani,"Hey, I'm with you. He even asked me if I thought you'd go out with him."
Joey Tribbiani,I said no.
Joey Tribbiani,What? I...I just figured since you're pregnant you're not gonna be seeing people.
Joey Tribbiani,I didn't tell him. I didn't know if you were telling people. This is back when I thought Kash was still people.
Joey Tribbiani,"Rach look, I really don't think that's such a great..."
Joey Tribbiani,Hey!
Joey Tribbiani,No. No. But I'll go see a normal person movie with ya.
Joey Tribbiani,It's no Ukrainian film.
Joey Tribbiani,I set her up with this actor on my show.
Joey Tribbiani,No
Joey Tribbiani,"Well, I was thinking that it'd probably be okay because Ross hasn't gone out with Rachel in five years!"
Joey Tribbiani,Hey! I'm an actor too! I'm not sure. I think they're taking the ferry out to some Italian place on Staten Island.
Joey Tribbiani,Are we talking about one of those big boats that carry cars that go like five miles an hour?
Joey Tribbiani,"Hey Kash. Uh hey-hey this is Ross. Ross, this is Kash."
Joey Tribbiani,So what movie do you want to see-And not another one I have to read. Okay? I get enough of that from books.
Joey Tribbiani,"All right, car magazines, cereal boxes, but it's like enough!"
Joey Tribbiani,And just wait for Rachel to come back from her date?
Joey Tribbiani,Dude! What is going on?!
Joey Tribbiani,Why?
Joey Tribbiani,They go on one date and you're worried about them getting married?! He's not you!
Joey Tribbiani,"Well Ross, what did you think she was gonna do?"
Joey Tribbiani,What do you mean?
Joey Tribbiani,That's a nice picture. Maybe you can still have that!
Joey Tribbiani,"Hey, can I ask you something? In this, in this picture of you and your wife, is your wife Rachel?"
Joey Tribbiani,"Good call. Yeah. But, the face Ross, the face isn't Rachel."
Joey Tribbiani,"I know, but I don't think that's what she wants."
Joey Tribbiani,"That's okay Ross maybe you need a new picture. Okay? It's not gonna be what you thought, but no matter what there's gonna be a brand new little baby, your baby. Who cares what the picture looks like?"
Joey Tribbiani,"Hey, I tell you what. Let's you and me go out and have some fun. Huh? Whatever you want. Come on!"
Joey Tribbiani,"No, I said fun!"
Joey Tribbiani,"Look, I'll come to the party but I'm not dressing up."
Joey Tribbiani,"No way! Look, Halloween is so stupid! Dressing up, pretending to be someone you're not..."
Joey Tribbiani,That hot girl from their wedding?
Joey Tribbiani,"Well hey-hey if she needs any idea for costumes, she could be a bikini model, or a slutty nurse, or a sexy cheerleader huh-Ooh-ooh, Leatherface from The Texas Chainsaw Massacre-No-no-no! Slutty Leatherface."
Joey Tribbiani,Hey!
Joey Tribbiani,"Yes I did! I'm Chandler. Dude, what happened?"
Joey Tribbiani,Okay. I'm Chandler
Joey Tribbiani,When have I ever done that?!
Joey Tribbiani,"Hey all right, Ross came as doody."
Joey Tribbiani,Yeah.
Joey Tribbiani,Exclusively.
Joey Tribbiani,"Catwoman, hands down."
Joey Tribbiani,"But between you and Phoebe, I'd have to give the edge to Phoebe."
Joey Tribbiani,"Are you kiddin'? Phoebe lived on the street. Okay? Plus, she's got this crazy temper. She-She's not standing right behind me is she?"
Joey Tribbiani,I'm not sure.
Joey Tribbiani,Will you relax?! What are you taking this so seriously for? It doesn't matter.
Joey Tribbiani,"I would say, ""Woman, please!"""
Joey Tribbiani,Here comes the temper.
Joey Tribbiani,"Okay, here's a good one for ya. Who do think would win in a fight between Ross and Chandler."
Joey Tribbiani,So Ross?
Joey Tribbiani,"Hey-hey-hey, I think we might find out the answer to our question."
Joey Tribbiani,"Monica and I were talking about who could kick whose ass in a fight, you or Ross?"
Joey Tribbiani,So you think Ross too?
Joey Tribbiani,"Hey Monica! People came to see a fight, let's give 'em what they came for!"
Joey Tribbiani,Yeah. Listen to the slutty nurse.
Joey Tribbiani,"Seriously guys, the trash talk is embarrassing."
Joey Tribbiani,Rach?
Joey Tribbiani,"Pheebs come on! Bunny vs. Doody! We're waiting! Okay. Okay guys, one match, winner take all. Oh wait-wait! What does the winner get?"
Joey Tribbiani,"Okay, if you say so. All right, ready? Set! Go!"
Joey Tribbiani,Or equally weak.
Joey Tribbiani,You're a weird lady.
Joey Tribbiani,Hey!
Joey Tribbiani,That's not so bad.
Joey Tribbiani,"Come on! You're good with kids. They're just crazy on Halloween. Y'know, they're all greedy and hopped up on sugar!"
Joey Tribbiani,"Absolutely! Halloween is the worst. Except for Christmas...and their birthdays. Kinda get a little crazy during the summer too. And anytime they're hungry or sleepy. Y'know, kids are tough. Good luck with that."
Joey Tribbiani,"Hey Ross! Listen, do you want to go see that new Imax movie on tide pools?"
Joey Tribbiani,"No. But I got Knicks tickets for you, me, and Chandler."
Joey Tribbiani,"All right, well finish your coffee; let's go."
Joey Tribbiani,"To tape the game? You do this every time Ross, you're not gonna be on TV!"
Joey Tribbiani,"Oh, you're switching apartments?"
Joey Tribbiani,But Rachel has an apartment.
Joey Tribbiani,She is?
Joey Tribbiani,I guess I didn't really think about it.
Joey Tribbiani,Hey!
Joey Tribbiani,"Oh, okay. I...I ate way too much."
Joey Tribbiani,"Ooh. So umm, I was talkin' to Ross and he said you were looking for a new place."
Joey Tribbiani,I was kinda hoping you'd stay.
Joey Tribbiani,"No room? It's a baby. It's like this big. Y'know, I mean you-you could you could put it over here. Or-or-or we could put it right here. Aw, it's cute, right? Or-or we could put it over here. You wouldn't even notice it. Where's the baby?"
Joey Tribbiani,I could use a challenge! It's getting pretty easy.
Joey Tribbiani,I love living with you so much. I just wish things didn't have to change.
Joey Tribbiani,Y'know I blame Ross for this.
Joey Tribbiani,"I'm gonna miss you, you're the hottest roommate I ever had."
Joey Tribbiani,"Hey! Uh, this is just to give you an idea. Okay well, we can put screens here, so that the baby has privacy, and-and-and maybe a mobile over the crib. And uh-Oh look! Here's a baby monitor , which until the baby comes we can use as walkie-talkies. Huh?"
Joey Tribbiani,Ahhhhhhhhhhhh.... That-that-that's really just to show where the baby would go. Y'know why don't I hold on to him so that there's no confusion?
Joey Tribbiani,I'm loud!
Joey Tribbiani,I'm up all night!
Joey Tribbiani,Hello!
Joey Tribbiani,"Look, if I'm bringing home a woman who can't stand being around a baby, then maybe I don't want to be with that woman! Or maybe we'll just do it in the bathroom of the club!"
Joey Tribbiani,"Yeah! All right-Look, I know sometimes it'll be hard, okay? But, it'll also be really...really great. Please Rachel! I-I-I really want you to stay."
Joey Tribbiani,Ohh!
Joey Tribbiani,I know! I found it on the street.
Joey Tribbiani,Yeah.
Joey Tribbiani,I don't know.
Joey Tribbiani,Ew.
Joey Tribbiani,Ooh! Ah! Okay!
Joey Tribbiani,Isn't that great?
Joey Tribbiani,It's a grand tradition!
Joey Tribbiani,"This is so unfair! The one thing I wanted to do was throw my best friend a bachelor party, but no, I wasn't allowed to. All I got was a stupid steak dinner!"
Joey Tribbiani,"Oh yeah, that was a pretty good night."
Joey Tribbiani,"So uh, you and Mona, been a while now. How's it going?"
Joey Tribbiani,Hot?
Joey Tribbiani,I'm gonna take that book and beat you to death with it.
Joey Tribbiani,Will you let the lady talk?!
Joey Tribbiani,Yeah!
Joey Tribbiani,I'm sorry I gotta cancel tonight baby...
Joey Tribbiani,"So you uh, nervous about getting married?"
Joey Tribbiani,"Look, look let's pretend it's a real bachelor party. Okay? Y'know? Before your wedding. Come on, it'll be fun."
Joey Tribbiani,How does it feel knowing you're never gonna be with another woman again huh? Knowing you're gonna have to wake up to the same face everyday until you finally have the sweet release of death.
Joey Tribbiani,"That's her! Okay, come on!"
Joey Tribbiani,"Uh, that-that's-that's me!"
Joey Tribbiani,"Joey Tribbiani, a big fan."
Joey Tribbiani,Why-why would she go in the bedroom?
Joey Tribbiani,"Yeah, that's one naked hooker!"
Joey Tribbiani,"Wait! Wait! Maybe she's a hooker and a stripper, but she got confused about what she's supposed to do."
Joey Tribbiani,"Maybe Monica's playing a joke on ya. Y'know? Getting her own husband a hooker, that's pretty funny."
Joey Tribbiani,I bet Ross was in on it too. I mean he was conveniently busy.
Joey Tribbiani,Hey Ross. It's Joey. There's a hooker over here and we thought maybe you'd know something about it.
Joey Tribbiani,Maybe she meant to get you a hooker.
Joey Tribbiani,"Maybe she wants you to learn something. Huh? Now is there anything you're really bad at y'know, sexually?"
Joey Tribbiani,In a minute!
Joey Tribbiani,"All right, all right maybe-maybe you should just ask her to leave."
Joey Tribbiani,Hey! It's your bachelor party.
Joey Tribbiani,I don't want to. You do it!
Joey Tribbiani,You do it!
Joey Tribbiani,I miss this.
Joey Tribbiani,"No, I-I miss hanging out with you."
Joey Tribbiani,Not like we used to. Remember? You and me used to be inseparable. Y'know now it's like...things are different.
Joey Tribbiani,"Oh sure-And hey, don't get me wrong, I am so happy for you guys. I just...I miss...hanging out...just-just us, y'know?"
Joey Tribbiani,You got it. Come here.
Joey Tribbiani,Hey! I do too think about the consequences of my decisions! What gives you the right to... Go to hell! Stupid guy on my phone.
Joey Tribbiani,"Hey Rach listen, did you know that during pregnancy your fingers swell up to twice their size and never go back."
Joey Tribbiani,You fall for it every time!
Joey Tribbiani,I just want you to say it once in a while.
Joey Tribbiani,What?!
Joey Tribbiani,Phoebe!
Joey Tribbiani,No they're not! They're ugly and stupid and delicious!
Joey Tribbiani,She is?
Joey Tribbiani,Yeah. But I thought that was because I put the whole thing on my hand and made it walk across the table.
Joey Tribbiani,"But you gotta have turkey on Thanksgiving! I mean, Thanksgiving with no turkey is like-like Fourth of July with no apple pie! Or Friday with no two pizzas!"
Joey Tribbiani,No there won't! I promise I will finish that turkey!
Joey Tribbiani,"That's right! 'Cause I'm a Tribbiani! And this is what we do! I mean we may not be great thinkers or world leaders, we don't read a lot or run very fast, but damnit! We can eat!"
Joey Tribbiani,Let me explain to you how the human body works. I have to warm my stomach first. Eatin' chips is like stretching.
Joey Tribbiani,"Don't worry, Tribbianis never get full."
Joey Tribbiani,Who the hell is this guy?
Joey Tribbiani,Oh hey!
Joey Tribbiani,That's it?! Even if nobody helps me I can eat that no problem. At least give me a challenge!
Joey Tribbiani,Oh. How-how big is that?
Joey Tribbiani,It's like me when I was born.
Joey Tribbiani,"Seriously, who is this guy?"
Joey Tribbiani,I'm afraid I'm gonna need proof.
Joey Tribbiani,You are my Everest.
Joey Tribbiani,"Oh yes I do. Otherwise what's next? Today I'm just a guy who can't finish a turkey, but tomorrow I'm the guy who eats half a Powerbar, wraps up the rest, and puts in the fridge? No! No, I just...I just-I gotta change my pants. Jeans have no give."
Joey Tribbiani,All right where's that turkey!
Joey Tribbiani,Not now! These are my Thanksgiving pants!
Joey Tribbiani,Well that's it. I'm done. Whew! There come the meat sweats.
Joey Tribbiani,"No just, nobody press on my stomach."
Joey Tribbiani,Whoa-hey-wh-wh-what do you got there? What is that? Pie?
Joey Tribbiani,"Ah, just cut me a little sliver. A little bigger. Little bigger. What?! Are you afraid you're gonna run out?! Cut me a real piece!"
Joey Tribbiani,"Oh hey Rach, listen-Hi!"
Joey Tribbiani,"Umm, can you do me a favor? I was talkin' to my sister and she knows you work at Ralph Lauren..."
Joey Tribbiani,"No-no-no-no-no-no, not her, not her. My youngest sister, Dina, she's really interested in fashion, and she wants to talk to someone successful, y'know, to give her some advice."
Joey Tribbiani,"Oh no-no-no-no, she wants to talk to you!"
Joey Tribbiani,"Okay, so will you meet with her?"
Joey Tribbiani,"Great! Thanks! You're gonna love her so much. And-Oh, she's the smartest of all the Tribbiani children. Hey, y'know the S.A.T's?"
Joey Tribbiani,She took 'em!
Joey Tribbiani,Here she is! Future fashion superstar!
Joey Tribbiani,My little sister Dina!
Joey Tribbiani,"This is so exciting for her. Well, I'll let you two fash...ists get down to business."
Joey Tribbiani,Hey! It's my fashion girls! What's wrong?
Joey Tribbiani,"Oh. What's, what's going on? Is it mom? Is she sick? Is it dad's heart? Is that a sandwich?"
Joey Tribbiani,Is that a sandwich?!
Joey Tribbiani,What?!
Joey Tribbiani,Well obviously this is a mistake! You can't be pregnant! Because you have to have sex to get pregnant!
Joey Tribbiani,Bub!!! I can't believe this! You're the good one! You went to college! Both years! Who did this to you?!
Joey Tribbiani,"You got pregnant for funny?! Dina...if he's funny...laugh! All right, I'll be back in a little while! You stay here!"
Joey Tribbiani,I can't look at you right now!
Joey Tribbiani,"Just what needs to be done! Dearly beloved, we are gathered here to join this man and this woman..."
Joey Tribbiani,"Don't interrupt me when I'm talkin' to God! Now where were we? Oh right, okay. Do you Dina, take this man..."
Joey Tribbiani,Oh you'll take 'em!
Joey Tribbiani,Hey! You don't get a say in this!
Joey Tribbiani,"Ahhh! I heard ""I do"", we're halfway there! Okay! You!"
Joey Tribbiani,Well what am I supposed to do?
Joey Tribbiani,No they can't! They were stupid enough to get knocked up!
Joey Tribbiani,"Oh? Oh! Okay! Okay! Let's hear their plan! Now, what's the future look like for Dina and Bobby?"
Joey Tribbiani,You were right. He is funny.
Joey Tribbiani,"Dina, if you're having a baby you should be married! Even if it is to Bobby! Dude, that's not a compliment!"
Joey Tribbiani,So whoa-whoa-whoa-whoa! What are you gonna do? You're gonna have the baby and-and raise it by yourself...without a husband?! You can't be a single mother alone! You're gonna ruin your life!
Joey Tribbiani,No! No! No! It's different for you. You're so strong and together. You're not some dumb kid who doesn't know what she's doing.
Joey Tribbiani,"One pregnant woman at a time, please! I just want you to be okay."
Joey Tribbiani,"Maybe! Well! Well...so-so uh, what kind of music does Numb Nuts-Oh forget it! I can't!"
Joey Tribbiani,Because! 'Cause... 'Cause you're my baby sister!
Joey Tribbiani,"Well I'd be scared of them, but all right."
Joey Tribbiani,Of course he's gonna have his Uncle Joey!
Joey Tribbiani,That's right! By his uncle too!
Joey Tribbiani,Come here!
Joey Tribbiani,"Oh uh, ordinarily I would love too, but I am just swamped right now."
Joey Tribbiani,I'm missin' picture time?!
Joey Tribbiani,Congratulations! You just got married!
Joey Tribbiani,"Hey-hey-hey, hey that's your wife you're talking about!"
Joey Tribbiani,Who was that?
Joey Tribbiani,You hung up on the pizza place? I don't hang up on your friends.
Joey Tribbiani,"Oh, what's wrong?"
Joey Tribbiani,Then why did I ask?
Joey Tribbiani,Is that college talk for horny?
Joey Tribbiani,"Good, I uh, I saw a pretty big pigeon."
Joey Tribbiani,"Yeah, I gotta, I gotta go to my room too."
Joey Tribbiani,Good night.
Joey Tribbiani,I can't do it!
Joey Tribbiani,You're Rachel!
Joey Tribbiani,You're my friend!
Joey Tribbiani,"But plus, it would be wrong and weird and-and-and bad."
Joey Tribbiani,I know!
Joey Tribbiani,Do you wanna do it?
Joey Tribbiani,"All right, me neither! I was just testing you!"
Joey Tribbiani,This conversation never happened!
Joey Tribbiani,Good night!
Joey Tribbiani,Get back in there!
Joey Tribbiani,Do you think he saw us or can we still sneak out?
Joey Tribbiani,"Oh! Hey Rach, listen umm..."
Joey Tribbiani,"I got a big date coming up, do you know a good restaurant?"
Joey Tribbiani,"Ooh, great! Thanks!"
Joey Tribbiani,"You sure are naming a lot of ways to postpone sex, I'll tell ya..."
Joey Tribbiani,"Hey, y'know what?"
Joey Tribbiani,Why don't I take you out?
Joey Tribbiani,"Yes I do! And we're gonna go out, we're gonna have a good time, and take your mind off of childbirth and c-sections and-and giant baby heads stretching out..."
Joey Tribbiani,I'll be fun.
Joey Tribbiani,"No, I'm picking you up for our date. These are for you."
Joey Tribbiani,"And, a brownie! Well, half a brownie. Actually, it's just bag. It's been a long walk from the flower shop and I was startin' to feel faint so..."
Joey Tribbiani,"Hey come on now, this is a real date. Uh, so...nice place you got here. Foosball, huh? Pizza box. Oh, a subscription to Playboy, my kind of woman."
Joey Tribbiani,I would like to meet him. He sounds like a stand up guy.
Joey Tribbiani,"Ah... Hey, so this roommate of yours...is he good looking?"
Joey Tribbiani,"Oh yeah, it must be tough to keep your hands of him, huh?"
Joey Tribbiani,"No-no-no-no, he's not! No! Why are you trying to ruin the game? Come on!"
Joey Tribbiani,"Y'know what? Bring her both, and I'll have the same."
Joey Tribbiani,"Oh whoa-whoa-whoa, no roommate stuff. Okay? We're on a date."
Joey Tribbiani,"No! No. Umm, just myself and if they don't like me for- I'm sorry I couldn't even get through that."
Joey Tribbiani,"Oh alright. Umm, well, okay, I usually start by having a bottle of wine sent to my table from a fan."
Joey Tribbiani,"Well it does when you combine it with, ""This is so embarrassing, I just want to have a normal life!"""
Joey Tribbiani,"Oh okay, how about this one. I was gonna wait until the end of the night to kiss you, but you're so beautiful...I don't think I can."
Joey Tribbiani,"Alright, so...so tell me one of your moves."
Joey Tribbiani,"That's your move? Boy Rach, you're lucky you're hot."
Joey Tribbiani,Queens.
Joey Tribbiani,"Yeah, with my mom. Yeah, not so much with my dad."
Joey Tribbiani,"I don't know. I guess there's just always been this distance y'know-I mean we both try to pretend it's not there, but it is."
Joey Tribbiani,"Yeah, it is. It's really tough. Y'know sometimes I think-Wow!! Nice move!"
Joey Tribbiani,"""Where'd you grow up,"" it's so simple!"
Joey Tribbiani,Yeah.
Joey Tribbiani,Yes I am! Again so simple!
Joey Tribbiani,"Oh come on! Just pick one! Between Monica, Phoebe, Chandler, and Ross if you had to, if you had to, who would you punch?"
Joey Tribbiani,Chandler?
Joey Tribbiani,"Me too! Hey Rach, can I just say I think this is the best date I ever had!"
Joey Tribbiani,I never laughed so hard-Did you see the wine come out of my nose?
Joey Tribbiani,"I gotta say, I never knew I could enjoy the non-sex part of the date so much."
Joey Tribbiani,Huh. Huh.
Joey Tribbiani,"Ah! Okay, well then you don't judge me. I'm gonna suck on the cellophane from the brownie I had before."
Joey Tribbiani,"Ah, well, if I want the girl to kiss me, first thing I do is make my lips look irresistible."
Joey Tribbiani,"Now you can't tell anyone, but uh...I put on shiny lip balm."
Joey Tribbiani,"Yeah, like a moth to a flame, I'm telling ya. Okay all right, so now you go."
Joey Tribbiani,Why not?
Joey Tribbiani,"More embarrassing than shiny raspberry lip balm?! I didn't say raspberry before did I? All right just-just tell me Rach, just tell me!"
Joey Tribbiani,"Yeah. Why-Yeah, that would work for ya..."
Joey Tribbiani,Oh. Yeah. Me to.
Joey Tribbiani,Hey!
Joey Tribbiani,"Oh yeah, I still can't believe you haven't seen Cujo. What is wrong with you?"
Joey Tribbiani,Have you ever tried to sit through Citizen Kane?
Joey Tribbiani,"Oh yeah? All right, let's do it tonight."
Joey Tribbiani,Oh right!
Joey Tribbiani,Yeah.
Joey Tribbiani,"Oh my God! You did too? It totally freaked me out, what was that?!"
Joey Tribbiani,"Oh yeah-yeah, the lobster."
Joey Tribbiani,"Yeah me too, all night."
Joey Tribbiani,"Yeah well that's because uh...I stayed in my room. Yeah, you don't want to look in my hamper."
Joey Tribbiani,"No-no! I'm fine. It's just... Hey, can I ask you something? Have you ever looked at someone that you've known for a while and then suddenly...suddenly see them a different way?"
Joey Tribbiani,"Yeah. Yeah, that...that's exactly it. You're right. Yeah."
Joey Tribbiani,"Ooh! Yeah. So yeah, so you know exactly what I'm talking about."
Joey Tribbiani,"Oh yeah, sure. Ehhh."
Joey Tribbiani,Alone?!
Joey Tribbiani,"Hey, did you get to the part where they're trapped in the car and Cujo's throwin' himself at the windshield?"
Joey Tribbiani,"Oh uh, it didn't work out."
Joey Tribbiani,"Oh uh, okay. Yeah."
Joey Tribbiani,"Oh sure, yeah, why not?"
Joey Tribbiani,"All right, I know! I know. Yeah, it'll be okay."
Joey Tribbiani,Terrified.
Joey Tribbiani,"All right. It's a new day. All that stuff about Rachel, you don't feel that now. It was crazy! You're fine. You're better than fine! You are, as your friend Tony would say, Grrrreat! Everything's normal! She's just your friend Rachel! Your friend Rachel. Your friend! Rachel."
Joey Tribbiani,"Hey, it's your girlfriend, Rachel!"
Joey Tribbiani,"Hey, Chandler, you got a minute? I-I really need to talk to you."
Joey Tribbiani,"Well, neither."
Joey Tribbiani,"I don't know. It's-it's just...lately, I've been feeling... Okay, here's what it is... You know what? I feel a lot better, thanks!"
Joey Tribbiani,"All right. Okay. You and Monica, friends for a long time, and sure there are rules, but then you went to London. Oh, no, but that's different. I mean, there are rules there, too! You know what I mean?"
Joey Tribbiani,"It was different for you guys! I mean, I mean, you were both in the same place, right?"
Joey Tribbiani,Yeah.
Joey Tribbiani,"You know what? This is a bad idea. Forget it. Forget it, and listen, do me a favor, this conversation was between you and me."
Joey Tribbiani,"Hey. Well, what's up?"
Joey Tribbiani,What?
Joey Tribbiani,Whaaat?
Joey Tribbiani,Oh my God. You do?
Joey Tribbiani,"I know. I know. And this is so much more complicated than it was for those guys. I mean, it's Rachel for God sakes."
Joey Tribbiani,I know. I know. And she's not only my friend; she's my pregnant friend! She's my pregnant friend who's Ross' ex!
Joey Tribbiani,"What am I going to do? You know, and I keep, I keep trying to get rid of these feelings, y'know? I stayed up all last night and made a list of everything I don't like about her. You want to hear it?"
Joey Tribbiani,"She made me switch to light Mayo. That's it! That's all I got! And, you know what? It tastes the same and my pants fit better!"
Joey Tribbiani,You think?
Joey Tribbiani,"Yeah, just a crush! That's all this is! It's a crush! I'm Joey; I don't get deep feelings."
Joey Tribbiani,Not really.
Joey Tribbiani,Hello?
Joey Tribbiani,Why?
Joey Tribbiani,What are you guys doing in here?
Joey Tribbiani,"It's no big deal, okay? Phoebe and I talked about it. It's just a crush! It's going to go away! Dude, you gotta rearrange your bubbles! Oh!"
Joey Tribbiani,"All right. It's a new day, and it's just a crush, that's all! Just a little crush! All that worrying I was doing, that was crazy. Crazy! Like my friend here the bird would say, ""it was cuckoo!"" Everything's going to be fine. It's just a crush."
Joey Tribbiani,I love you.
Joey Tribbiani,"Oh okay, okay! One more push! One more push! Come on honey, we're almost there! We're almost there!"
Joey Tribbiani,"Oh, I love you too."
Joey Tribbiani,"That's always appropriate! Oh, okay. One more push! One more push!"
Joey Tribbiani,What? What's going on?
Joey Tribbiani,Aaaah...
Joey Tribbiani,Really?!
Joey Tribbiani,"Oh, y'know what? Maybe uh, you...you should come to me. I'm a not, I'm not wearing any bottoms."
Joey Tribbiani,"Oh my, oh my God!"
Joey Tribbiani,Mia Hamm?
Joey Tribbiani,Oh that's amazing.
Joey Tribbiani,Whoa-hey-oh! Sorry!
Joey Tribbiani,Hey Ross! The baby's kicking!
Joey Tribbiani,A dreamless sleep.
Joey Tribbiani,Well I got stuff going on in here if you wanna feel.
Joey Tribbiani,Wow! Can I get a copy of that?
Joey Tribbiani,"Whoa, Monica runs a pretty tight ship over here. What are you doing?"
Joey Tribbiani,Why not?
Joey Tribbiani,"I don't know. Ooh, I bet it's Richard."
Joey Tribbiani,"Well off the top of my head uhh, maybe she's having her cake and eating it too. You being the cake and Richard being the too. Or!"
Joey Tribbiani,"I saw this movie once where there was a door and no one knew what was behind it, and when they finally got it open millions and millions and millions of bugs came pouring out and they feasted on human flesh. Y'know it wouldn't kill ya to respect your wife's privacy! Stupid closet full of bugs!"
Joey Tribbiani,"Oh hey whoa-whoa, don't worry. Okay. When my sisters were pregnant they got every weird feeling in the book, it was always nothing."
Joey Tribbiani,"Absolutely. But, we're gonna stop by the hospital just to be sure, okay? I'll page Ross on the way. Come on."
Joey Tribbiani,"Okay Rach-Rach-Rach look at me, look at me, everything's gonna be fine, trust me. Okay. Take my hand. Here we go. Oww crushing bones!"
Joey Tribbiani,Hey! So?
Joey Tribbiani,So but everything is normal.
Joey Tribbiani,And-and there's no danger to her and the baby?
Joey Tribbiani,Calm?! I wasn't calm! I've never been more scared in all my life!
Joey Tribbiani,Well what do I know?! I'm not a doctor!
Joey Tribbiani,You sure?!
Joey Tribbiani,Oh hey-hey!
Joey Tribbiani,Something called Braxton-Hicks contractions.
Joey Tribbiani,"Hey uh, what's with the candy?"
Joey Tribbiani,"Oh hey, don't worry about it man. Don't worry about it, no big deal."
Joey Tribbiani,"Oh uh, hey. Not as good as this guy! He brought Twizlers!"
Joey Tribbiani,"Easy there Captain Kirk. Oh, do you have a bobby pin?"
Joey Tribbiani,Then why do you throw like one?
Joey Tribbiani,"Sure. ""Monica."""
Joey Tribbiani,"Uh, really good. Really good. Yeah, I should be ready to kill myself any day now. Wow, you sure found that quick. I just-I wish I didn't feel this way about Rachel anymore, y'know? I wish things could go back to normal. I mean, I love living with her and God, helping out with the baby is just amazing, but now I think...I think Ross feels left out. Y'know? When I had to take Rachel to the hospital, the doctor thought I was the father. God... You should've seen the look on Ross's face. By the way, I have no idea what I'm doing here. For all I know I'm just locking it more. Oh hey, did you try opening it with a credit card?"
Joey Tribbiani,Yeah.
Joey Tribbiani,"Oh, I just...I feel terrible."
Joey Tribbiani,What's going on?
Joey Tribbiani,Pickle? Pickles make her sick. Giving her pickles is like giving me salad.
Joey Tribbiani,I'm on it!
Joey Tribbiani,Dude relax! It could happen to anyone.
Joey Tribbiani,"Hey uh, can I, can I talk to you guys for a second?"
Joey Tribbiani,"Uh, sit down. I wanna talk about our situation."
Joey Tribbiani,"The thing is...'cause I live with Rachel I'm here for a lot of the stuff, okay? And Ross...Ross is missing everything. So..."
